Cell No.,Nucleus location (X),Nucleus location (Y),Nucleus perimeter,EOMES,POLR2A,SOX2,DLX6,SATB2,BCL11B,CPLX3,HS3ST4,CRYM,EXOC6,FOXN2,SOSTDC1,SERPINI1,SPLIT3,ZFPL1,NGEF,PALMD,TUBA4A,NR2F1,NEFL,NR4A2,CBLN2,MEF2E,PPP1R1B,RUNX1T1,LPL,GABRA5
12906,1144,56467,341.9,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,2,0,0,0,0
12907,164,55637,505.3,0,5,0,0,34,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,3,0,0,0,0
12908,3712,59947,405.4,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
12909,4318,58076,409.8,0,5,0,0,29,3,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,6,0,0,0,0
12910,4193,57412,455.5,0,5,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0
12911,5222,55467,427.0,0,5,2,0,53,3,2,0,0,1,0,0,0,0,0,0,2,0,3,33,0,0,9,0,0,2,0
12912,3803,58233,409.8,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0
12913,1531,59989,447.5,0,4,3,1,32,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,4,0,0,0,0
12914,3763,58672,459.6,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0
12915,1539,55510,457.8,0,11,0,0,31,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6,0,0,2,0,0,1,0
12916,2706,59412,340.8,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
12917,4711,57756,349.9,0,6,0,0,32,1,0,0,0,1,0,1,0,0,0,0,1,0,0,7,0,0,6,0,0,0,0
12918,3794,57553,412.8,0,7,0,0,26,8,0,0,0,0,0,0,1,0,0,0,1,0,0,11,0,0,8,0,0,1,0
12919,3934,57362,472.1,0,1,4,0,30,7,0,0,2,0,0,0,0,0,0,0,2,0,0,16,0,0,10,1,0,0,1
12920,1064,59145,440.1,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0
12921,5000,59811,501.7,0,4,2,0,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,2,1,0,0,0
12922,4645,57933,298.6,0,3,0,0,30,0,0,0,0,0,0,0,1,0,0,0,2,0,1,7,0,0,7,0,0,1,0
12923,2490,54731,432.1,0,2,0,0,15,3,0,3,0,1,1,1,0,0,0,0,4,0,0,22,0,0,8,0,0,0,0
12924,4008,58091,401.8,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0
12925,666,57522,470.9,0,4,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
12926,389,57160,486.9,0,5,0,0,18,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,2,0,0,0,0
12927,3668,55021,350.5,0,7,0,0,31,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
12928,4987,55293,425.8,0,3,0,0,14,0,0,1,0,0,1,1,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0
12929,76,57727,462.3,0,1,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,3,0,1,1,0
12930,3732,59144,420.2,0,2,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,2,0,0,0,0
12931,4125,55591,417.3,0,3,0,0,19,1,0,0,0,0,0,0,0,0,0,0,1,0,2,12,0,0,3,0,0,0,0
12932,1906,59906,428.2,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0
12933,1604,57755,472.1,0,4,0,0,24,4,0,0,1,0,1,0,0,0,0,0,2,0,1,8,0,0,5,0,0,0,0
12934,1609,55955,372.8,0,2,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,0
12935,577,57580,425.8,0,8,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
12936,2579,56519,419.6,0,2,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
12937,2763,59736,412.2,0,5,0,0,29,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0
12938,3419,57171,465.8,0,3,0,0,18,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0
12939,2797,57507,433.8,0,4,0,0,36,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0
12940,4552,54992,448.7,0,3,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,3,0,0,0,0
12941,1809,56769,457.3,0,3,2,0,25,4,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,0,10,0,0,0,0
12942,4199,55289,432.1,0,2,0,0,11,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0
12943,3954,58383,465.3,0,6,0,0,37,1,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,5,0,0,0,0
12944,1919,55076,465.3,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0
12945,2092,56390,469.7,3,6,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
12946,1868,57343,482.4,0,6,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,0
12947,5119,57113,455.5,0,6,0,0,31,7,0,1,0,1,0,0,1,0,0,0,3,0,0,14,0,0,7,0,0,0,0
12948,1695,56844,457.3,0,1,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0
12949,5356,58363,433.8,0,4,0,0,29,4,1,1,0,0,1,0,1,1,0,1,2,0,1,6,0,0,5,0,0,0,0
12950,1668,58545,441.3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
12951,4177,59114,449.3,0,11,0,0,37,2,0,0,0,0,2,0,0,0,0,0,0,0,1,6,0,0,6,0,0,0,0
12952,4718,56672,463.5,0,5,0,0,6,3,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
12953,1310,57470,442.4,0,6,0,0,61,0,1,1,1,1,0,0,0,0,0,0,1,0,0,7,0,0,6,0,0,0,0
12954,3519,59871,526.9,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12955,3364,59304,473.8,0,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,2,0
12956,4763,56137,419.6,0,3,0,0,24,1,0,0,0,0,2,0,0,0,1,0,1,0,0,14,0,0,5,0,0,1,0
12957,4966,58066,444.2,0,11,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0
12958,1098,59257,462.3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
12959,3830,57115,478.9,0,6,0,0,32,6,1,0,0,1,0,0,1,0,0,0,0,0,1,11,0,0,2,0,0,0,0
12960,249,57637,444.2,0,8,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,1,0
12961,401,55424,478.9,0,6,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0
12962,2319,59808,432.1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0
12963,1447,56888,487.5,0,2,0,0,37,2,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,4,0,0,0,0
12964,710,54902,440.7,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0
12965,858,55859,419.0,0,5,0,0,32,0,0,0,0,1,0,0,0,1,0,0,2,1,0,5,0,0,6,1,0,0,0
12966,3701,59028,394.4,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12967,2594,57342,417.3,0,3,0,0,38,0,0,1,0,0,0,0,0,0,0,0,1,1,1,15,0,0,10,0,0,1,0
12968,1714,55796,404.2,0,5,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12969,4156,56551,409.8,0,5,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0
12970,3335,56865,449.3,0,2,0,0,16,4,0,0,0,0,1,0,0,0,0,0,2,0,0,6,0,0,6,0,0,0,0
12971,4700,58012,428.8,0,5,1,0,24,5,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,3,1,0,1,0
12972,801,56650,441.8,0,4,0,0,20,2,0,0,0,1,0,0,1,0,0,0,0,0,2,5,0,0,1,0,0,0,0
12973,2914,55266,440.7,0,3,0,0,26,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,6,0,0,1,0
12974,4477,58683,379.6,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0
12975,3291,58905,402.4,0,2,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
12976,1602,55849,433.3,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12977,3731,58014,459.0,0,5,0,0,53,3,0,1,0,0,0,0,0,0,0,0,2,0,0,10,0,0,7,0,0,0,0
12978,5395,55006,386.4,0,1,0,0,9,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12979,4455,55055,456.1,0,8,0,0,31,3,0,1,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0
12980,4403,56898,433.8,0,1,0,0,4,1,0,0,1,1,0,0,1,0,0,0,0,1,0,7,0,0,2,0,0,0,0
12981,2578,54916,350.5,0,3,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
12982,3316,55516,448.7,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12983,3658,56663,449.3,0,7,0,0,13,2,0,0,0,0,0,0,0,0,0,0,2,0,1,8,0,0,7,0,0,0,0
12984,2450,56028,497.8,0,4,0,0,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0
12985,5388,57135,454.9,0,5,0,0,44,0,1,0,1,0,0,0,1,0,0,0,1,0,0,19,0,1,12,0,0,1,0
12986,4180,55927,403.0,0,2,0,0,26,2,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,3,0,0,0,0
12987,1265,55227,454.3,0,3,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0
12988,861,56923,478.9,0,6,0,0,13,3,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0
12989,3062,57059,425.8,0,2,0,0,31,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
12990,4746,57591,469.7,0,1,3,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,2,0,0,0,0
12991,2499,55906,478.3,0,10,0,0,41,3,0,0,0,0,0,0,1,0,0,1,1,0,0,5,0,0,4,0,0,0,0
12992,308,58552,425.8,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12993,3763,55784,470.9,0,4,0,0,19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0
12994,1561,56971,491.4,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
12995,5252,55772,501.7,0,6,0,0,30,5,0,1,0,1,0,0,0,0,0,0,1,0,0,10,0,0,3,0,0,0,0
12996,2407,57794,477.7,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12997,4165,56974,473.8,0,6,1,1,27,2,0,2,1,0,0,0,0,0,0,0,1,0,0,12,0,0,7,0,0,0,0
12998,2106,55452,440.1,0,3,0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0
12999,1811,58747,447.5,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,5,0,0,0,0
13000,2355,54800,427.6,0,1,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13001,3178,56675,479.5,0,4,0,0,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,4,0,0,1,0
13002,3392,55001,344.3,0,0,2,0,25,2,0,2,0,0,0,0,0,0,0,0,3,0,2,12,0,0,1,0,0,0,0
13003,2916,58081,562.2,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
13004,1789,58450,433.8,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
13005,4792,55515,409.8,0,3,1,0,34,0,0,0,0,0,0,0,0,1,0,0,0,2,0,7,0,0,4,0,0,0,0
13006,5272,58764,417.8,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
13007,1434,55807,469.7,0,8,0,0,33,2,0,0,0,0,0,0,1,0,0,0,0,0,2,6,0,0,1,0,0,0,0
13008,3829,54844,448.7,0,6,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0
13009,574,54959,462.9,0,3,0,0,10,3,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0
13010,1072,57138,457.3,1,4,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,1,4,0,0,1,0
13011,3740,55681,405.9,0,8,3,0,33,2,0,1,1,1,1,0,0,0,0,0,1,0,0,4,0,0,9,0,0,0,0
13012,3571,58163,478.3,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
13013,284,59556,427.0,0,9,1,0,49,3,0,0,1,1,2,0,1,1,0,0,1,0,1,7,0,0,3,0,0,0,0
13014,3875,58027,486.9,0,1,1,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
13015,3617,56796,435.6,0,3,2,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,3,0,0,0,0
13016,3302,56266,462.9,8,3,0,0,17,0,0,0,0,0,0,0,0,1,0,1,2,0,0,5,0,0,4,0,0,0,0
13017,1194,56608,479.5,4,6,1,0,32,3,0,0,0,2,0,0,1,0,0,1,1,1,0,7,0,0,7,0,0,1,0
13018,4607,57572,417.8,0,4,1,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,0,0,1,0
13019,5330,57230,480.1,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0
13020,1915,57504,442.4,0,2,0,0,14,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,3,0,0,0,0
13021,3134,56517,448.1,0,4,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0
13022,5392,55739,443.0,0,7,0,0,17,0,0,0,0,0,1,0,0,1,0,0,1,0,0,10,0,0,0,0,0,0,0
13023,2227,54812,487.5,0,6,0,0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,3,0,0,0,0
13024,1770,58857,427.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0
13025,5353,58081,451.6,0,7,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,1,7,0,0,5,0,0,0,0
13026,4037,56707,456.7,0,2,0,0,11,8,0,1,2,0,0,0,2,0,0,0,1,0,0,8,0,0,3,0,0,0,0
13027,949,57186,447.5,0,1,3,0,14,5,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0
13028,930,57899,448.7,0,5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0
13029,1191,55521,466.4,0,7,0,0,46,1,0,0,0,0,0,0,0,0,0,0,3,1,0,16,0,0,8,0,0,0,1
13030,101,59964,449.8,0,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
13031,4502,54762,440.7,0,4,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0
13032,4046,54758,473.3,0,2,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0
13033,2410,56131,425.3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0
13034,821,59018,457.8,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
13035,1573,56100,455.5,0,6,0,0,35,0,0,0,0,2,1,0,1,0,0,0,1,0,0,5,0,0,4,0,0,0,0
13036,4257,57987,472.7,0,4,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,2,8,0,0,2,0,0,0,0
13037,5208,57906,442.4,0,5,0,0,48,0,0,1,0,1,0,0,0,0,0,0,1,0,1,14,0,0,8,1,0,2,0
13038,4002,57112,464.1,0,8,0,0,18,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,5,0,0,0,0
13039,3466,57040,455.5,0,3,1,0,32,1,0,0,1,1,0,1,1,0,0,0,0,0,2,16,0,0,12,0,0,0,0
13040,3853,59071,441.8,0,4,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
13041,5163,56936,388.8,0,7,0,0,35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
13042,4470,54935,385.3,0,4,0,0,11,3,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
13043,651,55803,440.7,0,10,0,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,0,0,4,0,0,0,0
13044,1128,58381,437.7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13045,3787,57442,456.1,0,1,0,0,15,0,0,1,1,0,0,0,1,0,0,0,4,0,0,3,0,0,5,0,0,1,1
13046,1906,57836,442.4,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0
13047,770,56850,464.1,0,11,0,0,28,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0
13048,4691,55218,464.7,0,2,0,0,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0
13049,3539,54742,472.1,0,7,1,0,57,3,0,1,0,0,0,0,2,0,0,0,0,0,1,7,0,0,5,0,0,0,0
13050,4809,57696,459.0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
13051,551,59908,418.4,0,7,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0
13052,5322,59988,581.7,0,6,0,0,38,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0
13053,2216,59552,411.0,0,8,0,0,43,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,5,0,0,0,0
13054,3629,55842,433.3,0,4,0,0,24,1,0,0,0,3,1,0,0,0,0,0,0,0,3,12,0,0,6,0,0,0,0
13055,4625,54790,432.1,0,7,0,0,47,0,0,1,0,0,3,0,0,0,0,0,3,0,0,16,0,0,8,0,0,0,0
13056,4313,55892,427.6,0,4,0,0,15,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
13057,573,57090,464.1,0,3,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,4,1,0,0,0
13058,454,54730,447.5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13059,3741,58551,435.0,0,3,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,1,0,0,2,0
13060,1942,57097,456.1,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,8,0,0,0,0
13061,500,57188,486.9,0,4,0,0,28,7,0,1,0,2,0,0,1,0,1,0,2,0,1,11,0,0,7,0,1,1,0
13062,2208,59393,443.0,0,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0
13063,4605,56877,455.5,0,5,0,0,40,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,5,0,0,0,0
13064,3915,56435,412.2,0,2,1,0,9,8,0,0,0,0,1,0,0,0,0,0,3,0,2,16,0,0,8,0,0,0,0
13065,4505,55448,449.8,0,0,0,0,10,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13066,2267,59647,448.7,0,5,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0
13067,2146,55544,463.5,0,2,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0
13068,4254,58346,449.3,0,4,0,1,15,3,0,0,1,2,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0
13069,3781,60021,397.4,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13070,4530,56659,472.7,0,3,0,0,8,2,0,1,0,0,1,0,0,1,0,0,1,0,0,11,1,0,3,0,0,0,0
13071,4316,58697,478.3,0,2,2,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,0,0
13072,4709,55582,464.1,0,2,0,0,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0
13073,1578,57135,433.3,0,5,0,0,11,1,0,1,0,0,1,0,0,0,0,0,0,0,1,13,0,0,2,0,0,0,1
13074,762,55510,433.8,0,2,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
13075,5273,54971,448.7,0,3,1,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
13076,1288,57600,478.9,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0
13077,2026,57161,465.3,0,5,0,0,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13,0,0,10,0,0,0,0
13078,1096,56546,457.3,0,1,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13079,1214,56886,494.3,0,11,0,0,54,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,8,2,0,1,0
13080,102,57136,449.8,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13081,4493,59208,418.4,0,6,0,0,30,1,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,11,0,0,1,0
13082,3766,57300,464.1,0,0,0,0,11,0,0,0,0,0,1,0,0,1,0,0,1,1,2,6,0,0,4,0,0,0,0
13083,1587,55390,486.3,1,1,2,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,3,0,0,0,0
13084,2138,61041,189.6,0,1,0,0,16,0,0,2,0,1,0,0,0,0,0,0,1,0,0,4,0,0,4,0,0,0,0
13085,2737,60342,249.5,0,3,0,0,33,1,0,1,0,1,1,0,0,0,0,0,2,0,1,8,0,0,5,1,0,0,0
13086,5446,62027,260.4,0,3,1,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0
13087,3033,61468,166.1,0,5,0,0,18,0,0,2,0,0,0,0,0,0,1,0,4,0,0,2,0,0,4,0,0,0,0
13088,4097,63029,134.1,0,3,2,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,1,1
13089,4161,61998,157.6,0,4,0,0,31,1,0,2,0,1,3,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0
13090,296,62064,352.9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
13091,1572,60965,119.3,0,1,0,0,36,1,0,1,0,0,0,0,0,1,0,0,1,0,0,5,0,0,7,0,0,1,2
13092,11,60600,214.7,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
13093,2643,63650,142.7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13094,5445,61721,238.1,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13095,3140,60726,358.5,0,1,0,0,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
13096,2909,61191,142.1,0,4,0,0,14,0,2,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,5,0,0,0,0
13097,1366,60256,358.5,0,2,0,0,13,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,0,0,0,0
13098,3443,61154,166.1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13099,1372,60120,267.2,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0
13100,5196,62081,325.9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13101,1334,60408,141.6,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
13102,3138,60797,333.9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13103,4882,62861,274.0,0,1,0,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
13104,1013,62114,389.9,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13105,2324,62422,134.7,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
13106,3451,60134,323.2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13107,442,62544,444.2,0,3,0,0,26,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0
13108,4308,62104,173.6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13109,4320,61352,142.1,0,1,0,0,11,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0
13110,305,62195,203.2,0,3,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13111,169,60687,269.4,0,9,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,3,0,0,0,0
